Date,Timestamp,Open,High,Low,Close,Volume
20200326,03:00:00,110.719,110.764,110.569,110.694,18748.8900606632
20200326,04:00:00,110.694,110.852,110.671,110.725,15311.4700462818
20200326,05:00:00,110.725,110.743,110.558,110.617,11207.2000297308
20200326,06:00:00,110.616,110.746,110.523,110.556,9903.27003824711
20200326,07:00:00,110.555,110.632,110.366,110.468,19532.3999493122
20200326,08:00:00,110.469,110.503,110.062,110.1,20372.3599638939
20200326,09:00:00,110.1,110.134,109.81,110.043,18226.4100177288
20200326,10:00:00,110.045,110.17,109.813,109.979,16468.3700178862
20200326,11:00:00,109.98,109.98,109.579,109.727,18672.1000176668
20200326,12:00:00,109.727,109.942,109.551,109.649,27836.9900486767
20200326,13:00:00,109.649,109.869,109.373,109.664,31807.1400338411
20200326,14:00:00,109.662,110.081,109.612,109.846,30577.4499981403
20200326,15:00:00,109.844,109.886,109.349,109.453,17340.1100001335
20200326,16:00:00,109.455,109.763,109.449,109.454,13196.460018158
20200326,17:00:00,109.454,109.589,109.408,109.501,19913.0300608873
20200326,18:00:00,109.506,109.574,109.206,109.224,18818.1900442839
20200326,19:00:00,109.224,109.485,109.224,109.39,25629.500161171
20200326,20:00:00,109.391,109.622,109.379,109.54,5858.28001403809
20200326,21:00:00,109.527,109.673,109.408,109.418,6681.02001860738
20200326,22:00:00,109.418,109.473,109.244,109.334,10195.5000199974
20200326,23:00:00,109.337,109.388,109.086,109.128,14764.15003407
20200327,00:00:00,109.13,109.392,108.878,109.044,20777.5700571537
20200327,01:00:00,109.043,109.08,108.493,108.654,19591.3700419664
20200327,02:00:00,108.655,108.712,108.286,108.375,15010.0500301123
20200327,03:00:00,108.373,108.456,108.258,108.399,12520.4700353146
20200327,04:00:00,108.399,108.599,108.29,108.346,10843.7000119686
20200327,05:00:00,108.346,108.525,108.236,108.447,10412.7700079679
20200327,06:00:00,108.448,108.785,108.318,108.601,10720.5900295973
20200327,07:00:00,108.604,108.999,108.528,108.883,15548.8300369978
20200327,08:00:00,108.883,108.98,108.669,108.915,17150.750041604
20200327,09:00:00,108.915,109.069,108.724,108.839,16698.1400272846
20200327,10:00:00,108.839,108.949,108.6,108.621,14382.5700367689
20200327,11:00:00,108.621,108.832,108.526,108.819,17101.45006001
20200327,12:00:00,108.82,108.85,108.635,108.786,19186.7100127935
20200327,13:00:00,108.786,108.898,108.422,108.475,22383.7600259781
20200327,14:00:00,108.475,108.545,108.047,108.087,19291.4399470091
20200327,15:00:00,108.086,108.257,107.866,108.159,11569.9799687862
20200327,16:00:00,108.159,108.198,107.951,107.991,13716.3099828959
20200327,17:00:00,107.993,108.175,107.968,108.001,15487.4800152779
20200327,18:00:00,108.001,108.001,107.755,107.772,8988.10000908375
20200327,19:00:00,107.777,107.951,107.771,107.892,12649.6300201416
20200327,20:00:00,107.893,108.031,107.861,107.9,4977.99000210315
20200329,21:00:00,107.69,107.846,107.606,107.737,590.729999959469
20200329,22:00:00,107.737,107.975,107.615,107.661,11259.7399908006
20200329,23:00:00,107.656,107.776,107.363,107.453,11006.3500262499
20200330,00:00:00,107.455,107.775,107.403,107.51,20931.7400422096
20200330,01:00:00,107.512,107.57,107.251,107.28,12592.9000629187
20200330,02:00:00,107.281,107.402,107.12,107.312,11915.0600435734
20200330,03:00:00,107.313,107.514,107.229,107.351,10335.6500108242
20200330,04:00:00,107.35,107.705,107.323,107.602,9710.78000044823
20200330,05:00:00,107.602,107.943,107.578,107.729,9740.12003058195
20200330,06:00:00,107.73,108.172,107.654,108.146,16778.7400943041
20200330,07:00:00,108.146,108.244,107.932,107.988,17983.9600543976
20200330,08:00:00,107.987,108.044,107.602,107.631,15320.3000392914
20200330,09:00:00,107.627,107.848,107.492,107.838,11480.4600274563
20200330,10:00:00,107.836,108.033,107.815,107.943,9984.96001243591
20200330,11:00:00,107.943,108.071,107.824,107.988,7654.47001516819
20200330,12:00:00,107.988,108.293,107.98,108.269,12692.6100331545
20200330,13:00:00,108.269,108.285,107.81,107.87,19696.5300397873
20200330,14:00:00,107.87,108.162,107.655,108.067,18433.5800715685
20200330,15:00:00,108.068,108.173,107.904,108.061,13230.7400462627
20200330,16:00:00,108.06,108.08,107.815,107.912,11053.9600305557
20200330,17:00:00,107.918,108.102,107.853,108.023,7384.63999819756
20200330,18:00:00,108.023,108.072,107.833,107.997,10037.8699787855
20200330,19:00:00,108,108.044,107.745,107.753,12398.5599868298
20200330,20:00:00,107.752,107.95,107.7,107.7,4538.25001338124
20200330,21:00:00,107.695,107.872,107.677,107.834,735.080000631511
20200330,22:00:00,107.834,107.989,107.797,107.975,3941.71999510378
20200330,23:00:00,107.973,108.211,107.973,108.071,7301.49000310898
20200331,00:00:00,108.071,108.72,107.922,108.525,19999.5400067568
20200331,01:00:00,108.524,108.701,108.398,108.48,18952.6900236607
20200331,02:00:00,108.481,108.663,108.427,108.541,12176.2500338554
20200331,03:00:00,108.54,108.574,108.318,108.395,12088.7500171661
20200331,04:00:00,108.391,108.486,108.182,108.257,12483.7800316811
20200331,05:00:00,108.257,108.366,108.173,108.213,12389.8900415897
20200331,06:00:00,108.212,108.454,108.094,108.353,17427.2800543308
20200331,07:00:00,108.355,108.612,108.31,108.415,16762.5300672054
20200331,08:00:00,108.414,108.519,108.256,108.512,11751.4800473452
20200331,09:00:00,108.513,108.527,108.328,108.467,11115.780045867
20200331,10:00:00,108.467,108.618,108.422,108.614,10724.2100309134
20200331,11:00:00,108.613,108.727,108.515,108.566,11456.2099889517
20200331,12:00:00,108.566,108.62,108.257,108.404,18814.9299398661
20200331,13:00:00,108.403,108.487,108.054,108.237,14505.7399895191
20200331,14:00:00,108.235,108.321,107.875,107.932,22247.6400165558
20200331,15:00:00,107.931,108.056,107.459,107.543,22229.7299902439
20200331,16:00:00,107.542,107.907,107.533,107.773,16234.8200155497
20200331,17:00:00,107.772,107.93,107.66,107.693,17308.3600056171
20200331,18:00:00,107.693,107.836,107.579,107.633,18889.0599886179
20200331,19:00:00,107.631,107.736,107.492,107.51,19441.6999704838
20200331,20:00:00,107.51,107.637,107.473,107.485,4885.94000262022
20200331,21:00:00,107.496,107.566,107.468,107.499,1035.14000186324
20200331,22:00:00,107.524,107.761,107.493,107.76,5312.69999578595
20200331,23:00:00,107.758,107.761,107.4,107.509,9150.63001465797
20200401,00:00:00,107.506,107.584,107.254,107.488,16330.0200489759
20200401,01:00:00,107.49,107.735,107.427,107.709,14338.9100168943
20200401,02:00:00,107.71,107.939,107.669,107.693,12337.5900274515
20200401,03:00:00,107.692,107.84,107.629,107.789,10147.0900269747
20200401,04:00:00,107.79,107.828,107.704,107.759,6741.08001983166
20200401,05:00:00,107.759,107.812,107.319,107.377,13893.3900420666
20200401,06:00:00,107.378,107.598,107.282,107.575,16893.4700282812
20200401,07:00:00,107.574,107.695,107.458,107.647,16216.2200431824
20200401,08:00:00,107.649,107.789,107.46,107.47,14577.8400187492
20200401,09:00:00,107.471,107.666,107.425,107.605,14839.2499973774
20200401,10:00:00,107.606,107.654,107.452,107.568,7783.49998831749
20200401,11:00:00,107.57,107.649,107.501,107.52,8660.60997307301
20200401,12:00:00,107.519,107.608,107.295,107.389,13424.3900333643
20200401,13:00:00,107.39,107.471,107.171,107.205,13919.7800514698
20200401,14:00:00,107.211,107.385,107.04,107.117,17043.1800401211
20200401,15:00:00,107.118,107.32,107.015,107.044,11190.4800308943
20200401,16:00:00,107.044,107.207,106.999,107.083,9422.16002762318
20200401,17:00:00,107.082,107.324,107.078,107.26,9238.50003707409
20200401,18:00:00,107.259,107.271,107.1,107.23,8677.83002233505
20200401,19:00:00,107.229,107.231,106.915,107.131,12949.8000252247
20200401,20:00:00,107.13,107.193,107.045,107.15,4998.12001430988
20200401,21:00:00,107.152,107.157,107.035,107.103,2005.70000320673
20200401,22:00:00,107.107,107.229,107.07,107.2,5173.60000400245
20200401,23:00:00,107.2,107.319,107.183,107.292,7180.61000955105
20200402,00:00:00,107.292,107.487,107.144,107.411,15125.7300308943
20200402,01:00:00,107.412,107.571,107.294,107.501,13262.1500362158
20200402,02:00:00,107.502,107.513,107.369,107.484,8504.13002717495
20200402,03:00:00,107.484,107.505,107.393,107.432,6970.6300112009
20200402,04:00:00,107.434,107.529,107.433,107.483,5830.75002157688
20200402,05:00:00,107.483,107.483,107.256,107.277,11733.22002244
20200402,06:00:00,107.277,107.363,107.142,107.33,11373.7800456285
20200402,07:00:00,107.33,107.361,107.178,107.29,9693.29002213478
20200402,08:00:00,107.289,107.412,107.254,107.306,7254.18999111652
20200402,09:00:00,107.305,107.344,107.252,107.299,7805.30999600887
20200402,10:00:00,107.297,107.444,107.287,107.427,6718.91999399662
20200402,11:00:00,107.427,107.428,107.293,107.328,6839.96001338959
20200402,12:00:00,107.327,107.417,107.013,107.189,14711.8500335217
20200402,13:00:00,107.188,107.377,107.126,107.263,20484.7700605392
20200402,14:00:00,107.262,108.034,107.243,107.938,23604.3099815845
20200402,15:00:00,107.937,108.017,107.617,107.854,15646.750020504
20200402,16:00:00,107.853,108.096,107.809,107.966,14135.3200806379
20200402,17:00:00,107.966,107.999,107.856,107.924,14934.0700743198
20200402,18:00:00,107.924,107.951,107.827,107.829,15216.2900693417
20200402,19:00:00,107.829,107.963,107.81,107.912,19140.9500700235
20200402,20:00:00,107.912,107.96,107.822,107.857,4554.51001286507
20200402,21:00:00,107.857,107.882,107.803,107.835,767.94998331368
20200402,22:00:00,107.842,108.129,107.834,108.128,4599.64000700414
20200402,23:00:00,108.129,108.199,107.978,108.029,7591.46001720428
20200403,00:00:00,108.027,108.141,107.907,108.062,13259.3900293112
20200403,01:00:00,108.063,108.123,107.919,107.973,10011.360039115
20200403,02:00:00,107.974,107.979,107.799,107.908,9379.42002773285
20200403,03:00:00,107.91,108.035,107.894,107.987,6979.68002569675
20200403,04:00:00,107.988,108.034,107.911,107.976,7979.01003372669
20200403,05:00:00,107.974,107.984,107.823,107.922,5197.90001928806
20200403,06:00:00,107.921,108.038,107.858,107.976,7950.37001538277
20200403,07:00:00,107.979,108.294,107.956,108.221,12533.8700056076
20200403,08:00:00,108.221,108.287,108.123,108.262,8973.2800027132
20200403,09:00:00,108.262,108.512,108.262,108.46,10568.6900084019
20200403,10:00:00,108.461,108.545,108.419,108.534,8083.0099799633
20200403,11:00:00,108.534,108.596,108.427,108.491,9989.18000936508
20200403,12:00:00,108.491,108.587,108.249,108.586,20297.7299860716
20200403,13:00:00,108.584,108.677,108.416,108.466,19988.910027504
20200403,14:00:00,108.472,108.647,108.471,108.503,15475.4999972582
20200403,15:00:00,108.505,108.616,108.411,108.521,9311.63003063202
20200403,16:00:00,108.521,108.541,108.357,108.486,10468.6000580788
20200403,17:00:00,108.485,108.56,108.41,108.427,7225.95003283024
20200403,18:00:00,108.426,108.452,108.184,108.273,10125.7100445032
20200403,19:00:00,108.273,108.424,108.237,108.417,13749.2200472355
20200403,20:00:00,108.415,108.513,108.344,108.509,4107.1700053215
20200405,21:00:00,108.344,108.476,108.344,108.427,260.950000450015
20200405,22:00:00,108.427,108.584,108.397,108.455,5594.44000154734
20200405,23:00:00,108.454,108.74,108.451,108.71,9728.48003435135
20200406,00:00:00,108.714,109.086,108.667,108.936,24895.9000498056
20200406,01:00:00,108.934,109.047,108.748,108.878,18366.2400622368
20200406,02:00:00,108.877,109.006,108.844,108.931,15832.2600539923
20200406,03:00:00,108.931,108.953,108.814,108.856,10285.2800364494
20200406,04:00:00,108.857,109.027,108.831,108.934,10968.4300384521
20200406,05:00:00,108.936,109.13,108.855,109.025,13112.7700548172
20200406,06:00:00,109.025,109.187,108.94,109.174,11402.3600291386
20200406,07:00:00,109.176,109.381,109.132,109.179,12946.1099961996
20200406,08:00:00,109.178,109.302,109.074,109.189,14678.5500073433
20200406,09:00:00,109.189,109.266,109.122,109.214,10829.640024662
20200406,10:00:00,109.213,109.253,109.132,109.138,7428.65002739429
20200406,11:00:00,109.138,109.138,108.906,108.926,9289.06000876427
20200406,12:00:00,108.928,109.099,108.843,109.038,9564.50002419949
20200406,13:00:00,109.038,109.103,108.963,109.031,11927.7700257301
20200406,14:00:00,109.031,109.177,109.017,109.119,12067.7900240421
20200406,15:00:00,109.119,109.151,108.987,109.106,6191.13002383709
20200406,16:00:00,109.107,109.193,108.996,109.018,8237.00002133846
20200406,17:00:00,109.018,109.087,108.986,109.028,4887.67999780178
20200406,18:00:00,109.028,109.069,108.93,109.057,5666.619997859
20200406,19:00:00,109.056,109.249,109.05,109.153,11212.9300482273
20200406,20:00:00,109.155,109.24,109.092,109.211,5178.14004480839
20200406,21:00:00,109.211,109.241,109.187,109.206,2759.73000679165
20200406,22:00:00,109.21,109.274,109.133,109.211,4740.7599946633
20200406,23:00:00,109.213,109.232,109.076,109.126,8220.66001904011
20200407,00:00:00,109.128,109.129,108.936,109.01,19101.3500484228
20200407,01:00:00,109.012,109.084,108.828,108.887,12869.3900380135
20200407,02:00:00,108.887,108.951,108.717,108.92,12440.3800451756
20200407,03:00:00,108.921,108.949,108.737,108.778,9589.52003753185
20200407,04:00:00,108.778,108.84,108.671,108.763,11060.3600275517
20200407,05:00:00,108.763,108.864,108.717,108.83,10376.0200345516
20200407,06:00:00,108.833,108.973,108.773,108.842,12353.9800143242
20200407,07:00:00,108.842,108.952,108.785,108.876,13404.0900025368
20200407,08:00:00,108.876,108.941,108.838,108.872,9450.27000880241
20200407,09:00:00,108.871,109.102,108.871,109.057,10723.4100135565
20200407,10:00:00,109.057,109.145,108.987,109.084,11576.5800154209
20200407,11:00:00,109.084,109.128,108.944,108.958,9316.83001589775
20200407,12:00:00,108.958,109.021,108.821,108.996,11296.4299886227
20200407,13:00:00,108.996,109.075,108.936,109.012,12882.4300076962
20200407,14:00:00,109.011,109.064,108.835,108.98,14731.0000072718
20200407,15:00:00,108.98,109.078,108.918,108.975,11764.0000158548
20200407,16:00:00,108.973,108.998,108.823,108.835,10791.300024271
20200407,17:00:00,108.837,108.988,108.829,108.927,7780.25002002716
20200407,18:00:00,108.927,108.933,108.771,108.859,9588.6500377655
20200407,19:00:00,108.857,108.898,108.752,108.754,12623.8700487614
20200407,20:00:00,108.759,108.838,108.719,108.741,5428.84001964331
20200407,21:00:00,108.734,108.805,108.698,108.742,1426.86999533325
20200407,22:00:00,108.755,108.838,108.732,108.797,5581.37999279052
20200407,23:00:00,108.796,108.798,108.611,108.672,7398.80000424385
20200408,00:00:00,108.672,108.7,108.503,108.621,15847.2600485086
20200408,01:00:00,108.62,108.872,108.585,108.716,13976.0400434732
20200408,02:00:00,108.715,108.838,108.662,108.833,8763.48004102707
20200408,03:00:00,108.832,108.862,108.748,108.852,8618.06004178524
20200408,04:00:00,108.851,108.965,108.821,108.891,9116.96003890038
20200408,05:00:00,108.89,109.005,108.836,108.864,10167.4600484371
20200408,06:00:00,108.864,108.909,108.743,108.778,14284.5500413179
20200408,07:00:00,108.778,108.883,108.752,108.838,9494.44999313354
20200408,08:00:00,108.837,108.894,108.741,108.878,6805.57000541687
20200408,09:00:00,108.876,108.9,108.789,108.838,6938.12000119686
20200408,10:00:00,108.838,108.87,108.781,108.835,6037.77000308037
20200408,11:00:00,108.837,108.941,108.816,108.897,7536.25997078419
20200408,12:00:00,108.898,108.932,108.844,108.931,6144.68998908997
20200408,13:00:00,108.93,109.102,108.701,108.765,12816.4299894571
20200408,14:00:00,108.765,108.829,108.596,108.722,12537.1199620962
20200408,15:00:00,108.722,108.817,108.649,108.701,9038.06002879143
20200408,16:00:00,108.699,108.764,108.606,108.638,9336.9000043869
20200408,17:00:00,108.638,108.745,108.613,108.731,7248.26000225544
20200408,18:00:00,108.731,108.835,108.698,108.821,6965.29001963139
20200408,19:00:00,108.821,108.881,108.803,108.85,9763.79001092911
20200408,20:00:00,108.852,108.913,108.811,108.812,3223.03000754118
20200408,21:00:00,108.812,108.855,108.796,108.829,1221.30000312626
20200408,22:00:00,108.832,108.9,108.823,108.86,2700.12999713421
20200408,23:00:00,108.861,108.991,108.848,108.933,4625.14001297951
20200409,00:00:00,108.933,109.045,108.831,109.011,11979.8800508976
20200409,01:00:00,109.011,109.061,108.9,108.993,11115.1100500822
20200409,02:00:00,108.992,109.016,108.915,108.927,6823.43003606796
20200409,03:00:00,108.927,108.972,108.905,108.965,5659.71002864838
20200409,04:00:00,108.964,108.994,108.892,108.993,6451.49003505707
20200409,05:00:00,108.993,108.993,108.891,108.891,5274.16002976894
20200409,06:00:00,108.891,108.999,108.882,108.927,9716.21998405457
20200409,07:00:00,108.928,108.972,108.891,108.932,10152.0899773836
20200409,08:00:00,108.932,108.96,108.851,108.891,7006.66997456551
20200409,09:00:00,108.891,108.906,108.797,108.807,6396.40997803211
20200409,10:00:00,108.807,108.837,108.723,108.827,7372.39999270439
20200409,11:00:00,108.826,108.916,108.819,108.884,7454.00998902321
20200409,12:00:00,108.884,108.913,108.808,108.834,11864.059969306
20200409,13:00:00,108.836,108.853,108.599,108.644,17029.8899329901
20200409,14:00:00,108.643,108.718,108.47,108.523,15854.51996696
20200409,15:00:00,108.523,108.592,108.354,108.38,11352.9200267792
20200409,16:00:00,108.378,108.444,108.325,108.381,9539.22000491619
20200409,17:00:00,108.381,108.381,108.207,108.316,11388.2299849987
20200409,18:00:00,108.319,108.484,108.31,108.477,14761.9000775814
20200409,19:00:00,108.478,108.486,108.379,108.398,11943.2200402021
20200409,20:00:00,108.4,108.508,108.371,108.411,3313.9500053525
20200409,21:00:00,108.454,108.472,108.399,108.461,3053.79004094005
20200409,22:00:00,108.46,108.525,108.419,108.499,2158.45999969542
20200409,23:00:00,108.508,108.587,108.474,108.546,7606.00993153453
20200410,00:00:00,108.547,108.586,108.395,108.561,10314.7599648237
20200410,01:00:00,108.56,108.561,108.486,108.5,10471.9200178385
20200410,02:00:00,108.495,108.551,108.461,108.485,5274.48000252247
20200410,03:00:00,108.485,108.506,108.38,108.382,4831.26001262665
20200410,04:00:00,108.382,108.449,108.328,108.423,5638.4300109148
